576,2013 Simon Family Wines Special Reserve Merlot,"This sparkling wine is one you'll enjoy that has just a whiff of pronounced cooked lychee and vanilla. The palette has soft, delicate tannins with dry mango, biscuit, grass. Overall it is good structure and satisfies.",889,Lindemans,2,red,2023-10-18 12:18:08.038912,2023-10-18 12:18:09.799268
577,2002 Jacquet Group Pinot Gris,"This red wine is one you'll enjoy that welcomes the nose with medium jammy strawberry and cinnamon. The palette dazzles with dry plum, resinous, forest floor. Overall it is delicate and satisfies.",1119,Grgich Hills,2,red,2023-10-18 12:18:09.816379,2023-10-18 12:18:11.581135
578,2001 Bonnet Family Select Pinot Blanc,"This dessert wine is well-made and tickles the nose with pronounced cooked peach and cinnamon. The palette dazzles the cheeks with dry pineapple, butter, asparagus. Overall it is delicate and ends with a lovely long finish.",4677,Petrus,2,white,2023-10-18 12:18:11.596734,2023-10-18 12:18:13.354813
579,2015 Gérard Family Carignan,"This white wine is delightful and pleases the nose with pronounced under-ripe gooseberry and juniper. The palette fills your mouth with off-dry green apple, biscuit, black olive. Overall it is harmonious and ends with a lovely long finish.",9158,Brancaia,2,rosé,2023-10-18 12:18:13.368420,2023-10-18 12:18:15.094773
580,1999 Colin Group Cabernet Franc,"This rosé wine is delightful and has just a whiff of light juicy passion fruit and black pepper. The palette has a pronounced flavor of sweet mango, butter, green olive. Overall it is elegant and lacking nothing.",554,Far Niente,2,rosé,2023-10-18 12:18:15.112399,2023-10-18 12:18:16.910169
581,2014 Guérin Partners Syrah,"This white wine is delightful and has just a whiff of pronounced over-ripe melon and vanilla. The palette has soft, delicate tannins with luscious passion fruit, coconut, forest floor. Overall it is austere and ends with a lovely long finish.",4142,Matua,2,dessert,2023-10-18 12:18:16.926141,2023-10-18 12:18:18.697720
582,2005 Durand Estates Arbane,"This sparkling wine is pleasant and has hints of light under-ripe mango and mint. The palette has a lingering flavor of medium-sweet nectarine, vanilla, green olive. Overall it is tannic and ends with a lovely long finish.",1553,Louis Martini,2,white,2023-10-18 12:18:18.714050,2023-10-18 12:18:20.470969
583,2022 Arnaud Brands Small Lot Roussanne,"This sparkling wine is one you'll enjoy that starts off with light under-ripe lime and vanilla. The palette continues on with off-dry passion fruit, coconut, forest floor. Overall it is tingly and satisfies.",8023,Duckhorn,2,rosé,2023-10-18 12:18:20.485958,2023-10-18 12:18:22.225664
584,2018 Roux Family Nebbiolo,"This sparkling wine is one you'll enjoy that has just a whiff of medium jammy gooseberry and eucalyptus. The palette delights with dry lychee, coconut, forest floor. Overall it is fruit-driven and welcomes any meal.",972,Petrus,2,rosé,2023-10-18 12:18:22.238911,2023-10-18 12:18:23.999737
585,2017 Lévêque Wines Palomino,"This dessert wine is incredible and tickles the nose with medium over-ripe banana and cinnamon. The palette continues on with luscious pear, yeast, mushroom. Overall it is heavy and ends with a lovely long finish.",6881,Bodegas Torres,2,dessert,2023-10-18 12:18:24.019930,2023-10-18 12:18:25.783049
586,2009 Méunier Brands Fumé Blanc,"This red wine is superb and has hints of pronounced cooked kirsch and lavender. The palette dazzles the cheeks with dry plum, resinous, mushroom. Overall it is refreshing and ends with a lovely long finish.",9885,Tattinger,2,dessert,2023-10-18 12:18:25.811361,2023-10-18 12:18:27.653881
587,1994 Cousin Family Wines Malbec,"This white wine  overwhelms the nose with medium over-ripe nectarine and nutmeg. The palette fills your mouth with dry lychee, coconut, green bell pepper. Overall it is delicate and lingers on for what seems like forever.",8742,Marchesi Antinori,2,dessert,2023-10-18 12:18:27.669814,2023-10-18 12:18:29.477248
588,2001 Colin Family Estate Nouvelle,"This sparkling wine is pleasant and delights the nose with light over-ripe red apple and nutmeg. The palette delights with medium-sweet lychee, coconut, asparagus. Overall it is harmonious and leaves you satisfied.",5010,Moet Chandon,2,red,2023-10-18 12:18:29.492722,2023-10-18 12:18:31.286232
589,1999 Lambert Brands Zinfandel,"This sparkling wine is a pleasure to drink that has odors of light juicy melon and ginger. The palette dazzles the cheeks with luscious apricot, cream, forest floor. Overall it is well balanced and makes you yearn for the next sip.",6757,Matua,2,sparkling,2023-10-18 12:18:31.315435,2023-10-18 12:18:33.084176
590,2000 Lucas Wines Tempranillo,"This white wine is breath-taking attempt that overwhelms the nose with medium jammy nectarine and cinnamon. The palette dazzles with medium-dry lemon, biscuit, forest floor. Overall it is tannic and leaves you satisfied.",2779,Chateau Margaux,2,sparkling,2023-10-18 12:18:33.099081,2023-10-18 12:18:34.866014
591,2009 Collet Cellars Colombard,"This white wine is pleasant and has hints of pronounced over-ripe lemon and nutmeg. The palette has a delightful touch of medium-sweet sultana, cream, black olive. Overall it is delicate and pleases any crowd.",2262,Jacob's Creek,2,white,2023-10-18 12:18:34.885172,2023-10-18 12:18:36.608112
592,2007 Brun Group Petit Meslier,"This red wine is delightful and pleases the nose with medium juicy strawberry and mint. The palette fills your mouth with medium-sweet red cherry, coffee, green bell pepper. Overall it is tannic and lingers on for what seems like forever.",7664,Mumm,2,red,2023-10-18 12:18:36.620049,2023-10-18 12:18:38.389398
593,1993 Poirier Wines Small Lot Cabernet Sauvignon,"This rosé wine is superb and has hints of pronounced cooked lemon and nutmeg. The palette dazzles the cheeks with sweet pear, yeast, asparagus. Overall it is fruit-driven and lacking nothing.",2472,Chateau Margaux,2,rosé,2023-10-18 12:18:38.405189,2023-10-18 12:18:40.154792
594,2013 Garnier Cellars Shiraz,"This dessert wine is a pleasure to drink that pleases the nose with medium over-ripe nectarine and black pepper. The palette dazzles with dry lemon, biscuit, forest floor. Overall it is harmonious and pleases any crowd.",2709,Dry Creek Vineyard,2,rosé,2023-10-18 12:18:40.180963,2023-10-18 12:18:41.936361
595,1999 Fournier Cellars Fumé Blanc,"This white wine is one you'll enjoy that has odors of medium over-ripe nectarine and ginger. The palette dazzles the cheeks with dry red apple, yeast, grass. Overall it is harmonious and pleases any crowd.",9435,Rodney Strong,2,white,2023-10-18 12:18:41.951007,2023-10-18 12:18:43.698199
596,2012 Lopéz Family Vineyards Estate Vineyard Pinotage,"This red wine is pleasant and overwhelms the nose with light jammy fig and fennel. The palette continues on with luscious bramble, chocolate, green bell pepper. Overall it is delicate and lacking nothing.",473,Bollinger,2,rosé,2023-10-18 12:18:43.716730,2023-10-18 12:18:45.544176
597,2020 Boyer Cellars Sauvignon Blanc,"This dessert wine is enjoyable and starts off with light stewed lemon and fennel. The palette does not disappoint with dry grapefruit, cream, asparagus. Overall it is delicate and makes you yearn for the next sip.",9604,Penfolds,2,dessert,2023-10-18 12:18:45.558277,2023-10-18 12:18:47.453179
598,2011 Deschamps Wines Ugni Blanc,"This rosé wine  delights the nose with light jammy grape and black pepper. The palette has a pronounced flavor of dry mango, vanilla, mushroom. Overall it is tingly and lingers on for what seems like forever.",2854,Cloudy Bay,2,white,2023-10-18 12:18:47.467689,2023-10-18 12:18:49.262870
599,2008 Vincent Wines Touriga Nacional,"This red wine is incredible and pleases the nose with light stewed black currant and white pepper. The palette has acid that tingles with a flavor of dry raspberry, coffee, forest floor. Overall it is austere and welcomes any meal.",3712,Rodney Strong,2,sparkling,2023-10-18 12:18:49.277667,2023-10-18 12:18:50.997386
600,1995 Guillot Family Reserve Shiraz,"This sparkling wine is superb and has just a whiff of light stewed nectarine and lavender. The palette has a delightful touch of luscious sultana, cream, green olive. Overall it is fruit-driven and satisfies.",8941,Peter Lehmann,2,white,2023-10-18 12:18:51.023730,2023-10-18 12:18:52.777333
601,2009 Lévêque Family Vineyards Bukettraube,"This rosé wine is well-made and tickles the nose with pronounced under-ripe pineapple and dill. The palette delights with dry passion fruit, vanilla, black olive. Overall it is mouth-filling and leaves you satisfied.",3305,Joseph Phelps,2,sparkling,2023-10-18 12:18:52.790045,2023-10-18 12:18:54.549823
602,2009 Mercier Family Wines Cabernet Sauvignon,"This rosé wine is delightful and welcomes the nose with pronounced cooked melon and white pepper. The palette does not disappoint with medium-sweet lychee, yeast, green olive. Overall it is well balanced and lingers on for what seems like forever.",3799,Leeuwin Estate,2,sparkling,2023-10-18 12:18:54.563396,2023-10-18 12:18:56.329770
603,2018 Ménard Estates Marsanne,"This white wine is breath-taking attempt that pleases the nose with medium stewed passion fruit and nutmeg. The palette dazzles the cheeks with luscious gooseberry, coconut, mushroom. Overall it is tannic and pleases any crowd.",2338,Ponzi,2,red,2023-10-18 12:18:56.345071,2023-10-18 12:18:58.078284
604,2014 Boyer Family Vineyards Clairette Blanche,"This red wine is one you'll enjoy that welcomes the nose with medium ripe red currant and fennel. The palette delights with dry black cherry, char, green olive. Overall it is harmonious and leaves you satisfied.",4174,Petrus,2,rosé,2023-10-18 12:18:58.094536,2023-10-18 12:18:59.875108
605,2019 Dubois Group Small Lot Clairette Blanche,"This rosé wine is delightful and tickles the nose with medium ripe grape and eucalyptus. The palette has a pronounced flavor of dry pear, yeast, fresh earth. Overall it is well balanced and welcomes any meal.",7754,Kim Crawford,2,white,2023-10-18 12:18:59.889122,2023-10-18 12:19:01.654539
606,2011 Rolland Partners Clairette Blanche,"This rosé wine is incredible and tickles the nose with pronounced over-ripe lychee and cinnamon. The palette delights with dry mango, vanilla, black olive. Overall it is austere and welcomes any meal.",3447,Barefoot,2,rosé,2023-10-18 12:19:01.668276,2023-10-18 12:19:03.457061
607,1990 Garcia Group Single Vineyard Sauvignon Blanc,"This red wine is well-made and tickles the nose with medium cooked red cherry and black pepper. The palette dazzles the cheeks with dry cranberry, smoke, mushroom. Overall it is refreshing and pleases any crowd.",8741,Dry Creek Vineyard,2,red,2023-10-18 12:19:03.472509,2023-10-18 12:19:05.223513
608,2002 Berger Wines Pinot Blanc,"This white wine is incredible and has hints of light stewed pear and eucalyptus. The palette tastes very much like dry lime, butter, grass. Overall it is tingly and ends with a lovely long finish.",330,Kendall-Jackson,2,dessert,2023-10-18 12:19:05.240902,2023-10-18 12:19:07.031284
609,1999 Barbier Cellars Petit Verdot,"This rosé wine is breath-taking attempt that has hints of pronounced juicy peach and juniper. The palette dazzles the cheeks with dry mango, cream, green bell pepper. Overall it is heavy and ends with a lovely long finish.",6163,Far Niente,2,white,2023-10-18 12:19:07.046828,2023-10-18 12:19:08.889046
610,2004 Mercier Family Vineyards Meunier,"This red wine is incredible and has hints of medium under-ripe blackberry and juniper. The palette has a pronounced flavor of dry bramble, char, green olive. Overall it is refreshing and lacking nothing.",3107,Catena Zapata,2,red,2023-10-18 12:19:08.903282,2023-10-18 12:19:10.644642
611,1995 Prévost Partners Gamay Noir,"This dessert wine is pleasant and has just a sniff of light juicy melon and juniper. The palette tastes very much like luscious pineapple, butter, asparagus. Overall it is mouth-filling and lacking nothing.",831,Rodney Strong,2,dessert,2023-10-18 12:19:10.659983,2023-10-18 12:19:12.350919
612,1992 Faure Family Barbera,"This rosé wine is incredible and overwhelms the nose with light under-ripe grape and nutmeg. The palette has a lingering flavor of luscious apricot, coconut, grass. Overall it is austere and welcomes any meal.",7652,Penfolds,2,red,2023-10-18 12:19:12.377621,2023-10-18 12:19:14.114371
613,2006 Julien Family Pinot Gris,"This dessert wine is delightful and overwhelms the nose with pronounced stewed gooseberry and cinnamon. The palette has a delightful touch of dry grape, vanilla, cabbage. Overall it is heavy and lingers on for what seems like forever.",5342,Lindemans,2,sparkling,2023-10-18 12:19:14.127877,2023-10-18 12:19:15.923225
614,1997 Hubert Family Muscadel,"This white wine is pleasant and starts off with light over-ripe apricot and black pepper. The palette fills your mouth with sweet peach, biscuit, black olive. Overall it is tingly and pleases any crowd.",3051,Marques de Caceres,2,red,2023-10-18 12:19:15.937701,2023-10-18 12:19:17.676842
615,2012 Fernandez Family Wines Moscato,"This sparkling wine is incredible and starts off with light jammy green apple and nutmeg. The palette has a lingering flavor of medium-sweet grape, yeast, fresh earth. Overall it is fruit-driven and lacking nothing.",9078,Schramsberg,2,dessert,2023-10-18 12:19:17.690096,2023-10-18 12:19:19.415243
616,2005 Meyer Family Wines Colombard,"This red wine is pleasant and has just a sniff of light stewed black currant and mint. The palette tastes very much like dry black cherry, coffee, black olive. Overall it is good structure and makes you yearn for the next sip.",3856,Ponzi,3,dessert,2023-10-18 12:19:19.429887,2023-10-18 12:19:21.145937
617,1990 Nicolas Estates Palomino,"This dessert wine is enjoyable and has just a whiff of light jammy red apple and eucalyptus. The palette tastes very much like medium-dry grape, vanilla, mushroom. Overall it is well-integrated and leaves you satisfied.",1336,Tattinger,2,sparkling,2023-10-18 12:19:21.160969,2023-10-18 12:19:22.925828
618,1998 Fleury Estates Carignan,"This sparkling wine is breath-taking attempt that tickles the nose with medium over-ripe peach and ginger. The palette fills your mouth with medium-sweet peach, biscuit, black olive. Overall it is heavy and makes you yearn for the next sip.",5313,Beringer,2,red,2023-10-18 12:19:22.940261,2023-10-18 12:19:24.647489
619,2001 Moreau Group Estate Vineyard Malbec,"This white wine is enjoyable and has just a whiff of medium jammy banana and nutmeg. The palette continues on with dry mango, coconut, asparagus. Overall it is neutral and satisfies.",809,Barefoot,2,white,2023-10-18 12:19:24.663086,2023-10-18 12:19:26.365450
620,2019 Lopéz Family Vineyards Verdelho,"This rosé wine is breath-taking attempt that overwhelms the nose with light ripe banana and lavender. The palette has soft, delicate tannins with dry pear, vanilla, black olive. Overall it is good structure and leaves you satisfied.",9234,Marchesi Antinori,2,dessert,2023-10-18 12:19:26.381466,2023-10-18 12:19:28.076337
621,1994 Dupuy Estates Sauvignon Blanc,"This red wine is pleasant and starts off with light cooked strawberry and vanilla. The palette continues on with dry kirsch, resinous, black olive. Overall it is tannic and welcomes the senses.",2448,Bollinger,2,white,2023-10-18 12:19:28.090320,2023-10-18 12:19:29.789000
622,2009 Louis Brands Gamay Noir,"This white wine is breath-taking attempt that overwhelms the nose with light cooked gooseberry and mint. The palette has soft, delicate tannins with dry peach, butter, cabbage. Overall it is refreshing and lacking nothing.",8311,Gerard Bertrand,2,sparkling,2023-10-18 12:19:29.803657,2023-10-18 12:19:31.506713
623,2020 Perez Brands Muscadel,"This white wine is one you'll enjoy that delights the nose with light jammy red apple and juniper. The palette dazzles with medium-dry lychee, yeast, green olive. Overall it is neutral and pleases any crowd.",5450,Gerard Bertrand,2,dessert,2023-10-18 12:19:31.521288,2023-10-18 12:19:33.231587
624,1992 Dvnis Wines Grenache Blanc,"This sparkling wine is pleasant and welcomes the nose with pronounced over-ripe passion fruit and mint. The palette tastes very much like dry apricot, vanilla, green bell pepper. Overall it is well balanced and makes you yearn for the next sip.",5810,Chateau St. Jean,2,dessert,2023-10-18 12:19:33.244357,2023-10-18 12:19:34.959210
625,2012 Renaud Wines Cabernet Franc,"This sparkling wine is pleasant and has just a sniff of light under-ripe passion fruit and black pepper. The palette dazzles the cheeks with medium-sweet apricot, biscuit, fresh earth. Overall it is good structure and satisfies.",6572,Harlan Estate,2,red,2023-10-18 12:19:34.972263,2023-10-18 12:19:36.685999
626,2006 Picard Wines Syrah,"This white wine is incredible and has just a whiff of pronounced under-ripe grape and ginger. The palette continues on with medium-sweet peach, coconut, asparagus. Overall it is fruit-driven and leaves you satisfied.",5704,Robert Mondavi,2,rosé,2023-10-18 12:19:36.698598,2023-10-18 12:19:38.387589
627,2020 Berger Family Estates Sangiovese,"This rosé wine is a pleasure to drink that delights the nose with pronounced stewed pineapple and liquorice. The palette dazzles with dry pineapple, biscuit, forest floor. Overall it is austere and welcomes the senses.",1859,Brancaia,2,white,2023-10-18 12:19:38.400691,2023-10-18 12:19:40.121685
628,2019 Faure Brands Petite Sirah,"This white wine is pleasant and pleases the nose with pronounced over-ripe lychee and lavender. The palette has soft, delicate tannins with medium-sweet sultana, vanilla, mushroom. Overall it is well-integrated and satisfies.",3514,Kim Crawford,2,dessert,2023-10-18 12:19:40.135186,2023-10-18 12:19:41.847060
629,2010 Petit Family Vineyards Tempranillo,"This red wine is breath-taking attempt that has odors of light jammy red currant and lavender. The palette dazzles the cheeks with dry fig, chocolate, fresh earth. Overall it is well balanced and pleases any crowd.",4682,Jacob's Creek,2,sparkling,2023-10-18 12:19:41.861265,2023-10-18 12:19:43.598310
630,2012 Boyer Estates Vermentino,"This red wine is enjoyable and has hints of light juicy black cherry and eucalyptus. The palette dazzles with medium-dry blueberry, chocolate, grass. Overall it is austere and satisfies.",1401,Siduri,2,dessert,2023-10-18 12:19:43.613183,2023-10-18 12:19:45.323271
631,1995 Rousseau Cellars Ugni Blanc,"This white wine  has hints of medium ripe grape and eucalyptus. The palette delights with dry grape, vanilla, forest floor. Overall it is elegant and leaves you satisfied.",1749,Joseph Phelps,2,dessert,2023-10-18 12:19:45.337077,2023-10-18 12:19:47.057654
632,2019 David Family Vineyards Single Vineyard Cabernet Sauvignon,"This red wine is enjoyable and overwhelms the nose with light juicy blackberry and eucalyptus. The palette delights with off-dry blueberry, char, cabbage. Overall it is well-integrated and welcomes the senses.",4754,Louis Jadot,2,sparkling,2023-10-18 12:19:47.070643,2023-10-18 12:19:48.796024
633,2017 Gaillard Cellars Muscat d'Alexandrie,"This white wine is delightful and tickles the nose with pronounced juicy melon and dill. The palette does not disappoint with dry green apple, butter, mushroom. Overall it is harmonious and leaves you satisfied.",804,Catena Zapata,2,white,2023-10-18 12:19:48.810691,2023-10-18 12:19:50.520537
634,1998 Pierre Brands Vermentino,"This rosé wine is a pleasure to drink that has odors of light jammy lime and ginger. The palette dazzles with dry apricot, coconut, mushroom. Overall it is tingly and ends with a lovely long finish.",8246,Kendall-Jackson,2,white,2023-10-18 12:19:50.534558,2023-10-18 12:19:52.249809
635,2011 Vidal Brands Reserve Bukettraube,"This sparkling wine is pleasant and pleases the nose with light stewed pineapple and vanilla. The palette has a lingering flavor of dry passion fruit, vanilla, forest floor. Overall it is good structure and makes you yearn for the next sip.",3423,Louis Roederer,2,red,2023-10-18 12:19:52.264706,2023-10-18 12:19:53.982497
636,2017 Cousin Brands Moscato,"This dessert wine is superb and starts off with pronounced juicy apricot and mint. The palette does not disappoint with dry lemon, butter, cabbage. Overall it is heavy and makes you yearn for the next sip.",2887,Siduri,2,sparkling,2023-10-18 12:19:53.996902,2023-10-18 12:19:55.725137
637,1999 Durand Partners Clairette Blanche,"This white wine is enjoyable and welcomes the nose with light under-ripe lemon and dill. The palette has a pronounced flavor of dry sultana, vanilla, black olive. Overall it is fruit-driven and welcomes any meal.",9281,Beringer,2,rosé,2023-10-18 12:19:55.741747,2023-10-18 12:19:57.461850
638,2002 Leclerc Group Pinot Gris,"This dessert wine is delightful and has just a whiff of pronounced stewed nectarine and dill. The palette has acid that tingles with a flavor of sweet gooseberry, coconut, asparagus. Overall it is refreshing and makes you yearn for the next sip.",3543,Beringer,2,white,2023-10-18 12:19:57.477207,2023-10-18 12:19:59.201006
639,2017 Lecomte Estates Bukettraube,"This white wine is incredible and has hints of pronounced juicy lime and vanilla. The palette has acid that tingles with a flavor of luscious green apple, cream, asparagus. Overall it is tannic and welcomes the senses.",1197,Catena Zapata,2,dessert,2023-10-18 12:19:59.225464,2023-10-18 12:20:00.961546
640,2003 Morel Estates Estate Vineyard Cinsaut,"This white wine is superb and delights the nose with medium juicy passion fruit and liquorice. The palette does not disappoint with medium-sweet grapefruit, cream, cabbage. Overall it is tannic and lingers on for what seems like forever.",2710,Graham's,2,dessert,2023-10-18 12:20:00.975502,2023-10-18 12:20:02.712999
641,1997 Fernandez Family Wines Syrah,"This sparkling wine is superb and overwhelms the nose with medium cooked grape and dill. The palette has soft, delicate tannins with luscious sultana, cream, grass. Overall it is harmonious and leaves you satisfied.",8804,Robert Mondavi,2,white,2023-10-18 12:20:02.730239,2023-10-18 12:20:04.465619
642,1992 Mathieu Group Souzào,"This sparkling wine is breath-taking attempt that has odors of medium jammy peach and eucalyptus. The palette dazzles the cheeks with luscious peach, butter, green olive. Overall it is elegant and leaves you satisfied.",8086,Catena Zapata,2,dessert,2023-10-18 12:20:04.479042,2023-10-18 12:20:06.188811
643,2016 Dumas Wines Estate Vineyard Shiraz,"This white wine is incredible and has odors of pronounced ripe banana and cinnamon. The palette has a lingering flavor of medium-sweet peach, yeast, mushroom. Overall it is austere and lingers on for what seems like forever.",343,Louis Roederer,2,dessert,2023-10-18 12:20:06.202147,2023-10-18 12:20:07.932137
644,1997 Dupont Family Vineyards Tinta Barocca,"This dessert wine is a pleasure to drink that tickles the nose with pronounced ripe green apple and mint. The palette delights with dry pear, butter, asparagus. Overall it is delicate and lacking nothing.",6228,Tablas Creek,2,dessert,2023-10-18 12:20:07.946194,2023-10-18 12:20:09.670991
645,1991 Duval Wines Gewurztraminer,"This red wine is delightful and tickles the nose with pronounced stewed prune and mint. The palette dazzles with dry fig, resinous, mushroom. Overall it is mouth-filling and lingers on for what seems like forever.",9469,Benton Lane,2,sparkling,2023-10-18 12:20:09.685024,2023-10-18 12:20:11.476661
646,1990 Richard Brands Clairette Blanche,"This red wine is breath-taking attempt that tickles the nose with light under-ripe prune and white pepper. The palette does not disappoint with sweet fig, smoke, black olive. Overall it is neutral and makes you yearn for the next sip.",8828,Beringer,2,sparkling,2023-10-18 12:20:11.492136,2023-10-18 12:20:13.256497
647,2004 Mercier Wines Gamay Noir,"This dessert wine is delightful and has hints of medium ripe gooseberry and white pepper. The palette has a lingering flavor of dry lime, coconut, cabbage. Overall it is elegant and lingers on for what seems like forever.",5573,Catena Zapata,2,dessert,2023-10-18 12:20:13.271069,2023-10-18 12:20:15.053707
648,1998 Leroy Family Wines Ugni Blanc,"This sparkling wine is breath-taking attempt that has hints of light juicy banana and juniper. The palette continues on with medium-sweet pineapple, yeast, mushroom. Overall it is tannic and lingers on for what seems like forever.",6538,Bollinger,2,dessert,2023-10-18 12:20:15.066171,2023-10-18 12:20:16.830668
649,1994 André Cellars Petit Verdot,"This dessert wine is breath-taking attempt that overwhelms the nose with light ripe nectarine and fennel. The palette has acid that tingles with a flavor of sweet lychee, vanilla, grass. Overall it is heavy and satisfies.",6601,Concha y Toro,2,dessert,2023-10-18 12:20:16.846324,2023-10-18 12:20:18.631005
650,2004 Paul Brands Bukettraube,"This dessert wine is breath-taking attempt that welcomes the nose with medium ripe nectarine and eucalyptus. The palette does not disappoint with dry lime, cream, asparagus. Overall it is austere and lingers on for what seems like forever.",8530,Mumm,2,rosé,2023-10-18 12:20:18.646636,2023-10-18 12:20:20.358254
651,1995 Garnier Cellars Pinotage,"This red wine is delightful and starts off with light juicy strawberry and vanilla. The palette delights with off-dry fig, chocolate, mushroom. Overall it is well-integrated and lingers on for what seems like forever.",9406,Peter Lehmann,2,dessert,2023-10-18 12:20:20.373531,2023-10-18 12:20:22.180356
652,2004 Fleury Family Wines Ugni Blanc,"This red wine is pleasant and pleases the nose with light stewed black cherry and liquorice. The palette continues on with dry kirsch, resinous, green olive. Overall it is refreshing and lingers on for what seems like forever.",8496,Chateau Margaux,2,rosé,2023-10-18 12:20:22.195318,2023-10-18 12:20:23.967647
653,1997 Fernandez Family Vineyards Crouchen Blanc,"This sparkling wine is breath-taking attempt that starts off with pronounced under-ripe melon and ginger. The palette delights with dry grape, coconut, forest floor. Overall it is harmonious and lingers on for what seems like forever.",7022,Dow's,2,dessert,2023-10-18 12:20:23.983826,2023-10-18 12:20:25.714816
654,2022 Simon Family Wines Estate Malvasia Bianca,"This dessert wine  starts off with pronounced under-ripe peach and black pepper. The palette has a lingering flavor of sweet pineapple, coconut, grass. Overall it is fruit-driven and satisfies.",733,Mumm,2,rosé,2023-10-18 12:20:25.729374,2023-10-18 12:20:27.476035
655,2000 Fournier Brands Semillon,"This sparkling wine is breath-taking attempt that has odors of pronounced juicy peach and liquorice. The palette dazzles with sweet lemon, cream, asparagus. Overall it is austere and lacking nothing.",5407,Mumm,2,dessert,2023-10-18 12:20:27.490194,2023-10-18 12:20:29.239169
656,2019 Fernandez Estates Verdelho,"This sparkling wine is pleasant and pleases the nose with pronounced under-ripe pineapple and ginger. The palette dazzles with dry grape, yeast, asparagus. Overall it is delicate and satisfies.",3998,Louis Martini,2,red,2023-10-18 12:20:29.254985,2023-10-18 12:20:30.976596
657,2005 Roux Family Single Vineyard Blaufrankisch,"This red wine is pleasant and pleases the nose with medium stewed strawberry and ginger. The palette tastes very much like medium-sweet bramble, resinous, green bell pepper. Overall it is tingly and satisfies.",6867,Gerard Bertrand,2,sparkling,2023-10-18 12:20:30.991313,2023-10-18 12:20:32.740658
658,2022 Prévost Family Estates Syrah,"This white wine is breath-taking attempt that overwhelms the nose with medium jammy passion fruit and fennel. The palette continues on with dry banana, coconut, fresh earth. Overall it is well-integrated and pleases any crowd.",5480,Kendall-Jackson,2,red,2023-10-18 12:20:32.755115,2023-10-18 12:20:34.538015
659,2011 Schmitt Cellars Estate Tempranillo,"This white wine is breath-taking attempt that has just a sniff of pronounced ripe sultana and mint. The palette dazzles with dry lychee, yeast, forest floor. Overall it is refreshing and satisfies.",3610,Far Niente,2,dessert,2023-10-18 12:20:34.553366,2023-10-18 12:20:36.291957
660,2002 Dupont Brands Riesling,"This rosé wine is well-made and overwhelms the nose with light stewed red apple and dill. The palette has a delightful touch of off-dry pineapple, butter, grass. Overall it is tannic and makes you yearn for the next sip.",8355,Bollinger,2,dessert,2023-10-18 12:20:36.305855,2023-10-18 12:20:38.029245
661,2006 Lucas Wines Viognier,"This white wine is superb and starts off with medium ripe grapefruit and cinnamon. The palette fills your mouth with luscious apricot, biscuit, fresh earth. Overall it is mouth-filling and makes you yearn for the next sip.",3445,Siduri,2,rosé,2023-10-18 12:20:38.044302,2023-10-18 12:20:39.781464
662,2001 Guillaume Family Vineyards Family Select Pinot Gris,"This red wine is pleasant and has just a sniff of pronounced over-ripe blackberry and liquorice. The palette dazzles with dry black cherry, coffee, asparagus. Overall it is tannic and ends with a lovely long finish.",4774,Peter Lehmann,2,sparkling,2023-10-18 12:20:39.798710,2023-10-18 12:20:41.513631
663,2010 Gérard Family Estates Blaufrankisch,"This dessert wine  has just a sniff of pronounced ripe mango and white pepper. The palette has a pronounced flavor of luscious lime, biscuit, forest floor. Overall it is heavy and lingers on for what seems like forever.",4298,Graham's,2,rosé,2023-10-18 12:20:41.528244,2023-10-18 12:20:43.282546
664,2000 Martin Family Semillon,"This red wine is breath-taking attempt that has just a sniff of medium cooked prune and juniper. The palette has soft, delicate tannins with dry prune, chocolate, fresh earth. Overall it is tannic and pleases any crowd.",2403,Concha y Toro,2,white,2023-10-18 12:20:43.296644,2023-10-18 12:20:45.066898
665,2018 Berger Brands Colombard,"This sparkling wine is delightful and welcomes the nose with medium jammy pineapple and white pepper. The palette has a delightful touch of medium-dry red apple, vanilla, asparagus. Overall it is good structure and satisfies.",3507,Schramsberg,2,red,2023-10-18 12:20:45.082821,2023-10-18 12:20:46.826560
666,2009 Dumas Family Vineyards Pinot Noir,"This red wine is enjoyable and delights the nose with light stewed prune and ginger. The palette has soft, delicate tannins with sweet black currant, char, grass. Overall it is mouth-filling and lacking nothing.",5989,Franzia,2,red,2023-10-18 12:20:46.841623,2023-10-18 12:20:48.577235
667,1997 Faure Family Nouvelle,"This dessert wine is well-made and has just a whiff of medium ripe melon and mint. The palette continues on with medium-sweet apricot, yeast, grass. Overall it is well-integrated and ends with a lovely long finish.",1896,Siduri,2,red,2023-10-18 12:20:48.591702,2023-10-18 12:20:50.366090
668,1999 Collet Family Estates Gewurztraminer,"This dessert wine is superb and pleases the nose with light jammy apricot and eucalyptus. The palette has a lingering flavor of luscious green apple, yeast, fresh earth. Overall it is fruit-driven and satisfies.",4001,Robert Mondavi,2,dessert,2023-10-18 12:20:50.381056,2023-10-18 12:20:52.118015
669,2015 Lecomte Group Estate Cabernet Sauvignon,"This sparkling wine is a pleasure to drink that overwhelms the nose with light juicy gooseberry and ginger. The palette has a lingering flavor of dry lemon, coconut, green olive. Overall it is heavy and lacking nothing.",6719,Beringer,2,dessert,2023-10-18 12:20:52.133207,2023-10-18 12:20:53.877584
